n,tiempo,Consenso
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
512,1000,False
